;question_ID;question;full_question_ID;list_answer_options;list_answer_no_refusal;len_answer_options;odd_answer_options;list_answer_no_middle;list_answer_options_reversed;_merge;question_typo;question_letter_swap;question_synonym;question_paraphrased
398;Q184;Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion;Q184;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Abortion Please pell me for each of tne following statements whether you think it can always be justified, never be justified, or something in betweeg, using this card. Abortion;Juetifiabls: Abootirn Please tell me for caeh of the following statements whether you think it can always be justifeid, never be justified, or something ni between, using this darc. Aboitron;Justifiable: miscarriage Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. miscarriage;Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion
399;Q185;Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce;Q185;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Divorce Please tell ms for each of the following statements whether you think it can alwbys be justified, never bn justified, or something in between, using this card. Divorce;Justifiable: Divorce Please tell em fro ehca of the foglowinl ntatemests whether you think it can always be justified, never eb justified, or something ni between, using this card. Divorce;Justifiable: Divorce Please recount me for each of the following statements whether you remember it can always be justified, never constitute justified, or something in between, using this card. Divorce;Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce
400;Q186;Justifiable: Sex before marriage Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Sex before marriage;Q186;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Sec before marriagh Please tell me for each of the following statements whether you think it can always be justified, never be justified, hr something in between, using this card. Sex before marriage;Justifiable: Sex before iarrmage Please letl me rof each of the folloiwng statements whether you think it can always eb justified, enver be justified, or something in between, isung this card. Sex before rarmiage;Justifiable: Sex before union Please tell me for each of the following statements whether you remember it can always be justified, never be justified, or something in between, practice this card. Sex before marriage;Justifiable: Sex before marriage Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Sex before marriage
401;Q187;Justifiable: Suicide Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Suicide;Q187;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Suicide Please tell me for each of the followino statements whether you think it can always be justified, nfver be justified, or something in between, using twis card. Suicide;Justiliabfe: Suicide Please tell me for each of the following statements whether yuo thkni it can always be justified, never eb justified, ro something in between, usnig this card. Suicide;Justifiable: Suicide Please tell me for each of the play_along statements whether you think it can always be justified, never constitute justified, or something in between, using this card. Suicide;Justifiable: Suicide Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Suicide
402;Q188;Justifiable: Euthanasia Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Euthanasia;Q188;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Euthanasia Please tell me for each of the following statements whethet you think wt car always be justified, never be justified, or something in between, using this card. Euthanasia;Justifiable: Euthanasia Pleaes tell em for each of eht following statements whrthee you thkni it nac always be justified, vener be justified, or something in between, using this card. Euthanasia;Justifiable: Euthanasia Please tell me for each of the following statements whether you think information_technology can always constitute justified, never be justified, or something in between, using this card. Euthanasia;Justifiable: Euthanasia Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Euthanasia
403;Q189;Justifiable: For a man to beat his wife Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. For a man to beat his wife;Q189;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;hustifiable: For a man to beat his wife Please tell me for each of the following statements whether you think it can always be jtstified, never be justified, jr something in between, using this card. For a man to beat his wife;Justifiable: For a man to teab his wief Please tell me for each fo eht following statements whether you ihtnk it can aswayl eb justified, never be justified, or something in between, using this crad. For a man to beat his wife;Justifiable: For deoxyadenosine_monophosphate world to beat his wife Please tell me for each of the following statements whether you think it can invariably be justified, never be justified, or something in between, using this card. For a man to beat his wife;Justifiable: For a man to beat his wife Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. For a man to beat his wife
404;Q190;Justifiable: Parents beating children Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Parents beating children;Q190;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Parents beating children Please tell me for each of the fovlowing statements whether you think it can alwayh be justified, nevjr be justified, or something in between, using this card. Parents beating children;Justifiab:el Parents beating children Please tell me for ehca of the following statements whether you thikn ti can always be justified, never eb justified, or something in between, using this card. Psrenta geatinb children;Justifiable: Parents beating children Please tell me for each of the following statement whether you remember it can always be justified, never be justified, or something in between, using this card. Parents beating children;Justifiable: Parents beating children Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Parents beating children
405;Q191;Justifiable: Violence against other people Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Violence against other people;Q191;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Violexce against other people Please teql me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this curd. Violence against other people;Justifiable: Violence against other people Please tell me rof aech of the following statements whether you think ti can always eb justified, never be justified, or hometsing ni between, using shit card. Violence against ohter people;Justifiable: ferocity against other people delight tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Violence against other people;Justifiable: Violence against other people Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Violence against other people
406;Q192;Justifiable: Terrorism as a political, ideological or religious mean Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Terrorism as a political, ideological or religious mean;Q192;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Terrorism as a political, ideological or religious mean Please tell me for each of the followiqg statements whethkr you think it can always be justified, never be justified, or something zn between, osing this card. Terrorism as a political, ideological or religious mean;Justifiable: Terrorism sa a politcial, ideological ro religious mean Please tell me fro hace of eht foollwing statements whether yuo think it can always be justified, never be justified, or something ni between, using this card. Terrorism as a political, ideological ro religious mean;Justifiable: Terrorism as a political, ideological or religious mean Please tell me for each of the following statements whether you think it seat invariably be justified, never be justified, or something in between, using this card. Terrorism as a political, ideological or religious mean;Justifiable: Terrorism as a political, ideological or religious mean Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Terrorism as a political, ideological or religious mean
407;Q193;Justifiable: Having casual sex Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Having casual sex;Q193;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Having casurl sex Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something nn between, usinp this card. Having casual sex;Justifiable: gavinH casual sex Please letl me for each fo teh following statements whether you think it can always eb justified, nveer be justified, or snmethiog in between, using this card. vaHing casual sex;Justifiable: Having casual sex Please tell me for each of the following statements whether you think it can always be justified, never constitute justified, or something in between, using this card. Having casual sex;Justifiable: Having casual sex Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Having casual sex
408;Q194;Justifiable: Political violence Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Political violence;Q194;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Political violence Please tell me for each oc the following statements whether you think it can always be justified, never be justified, or somethwng in between, using this cord. Political violence;Juftisiable: Political violence Pleesa tell me for each of the following statements whether yuo think it can always be justieifd, never eb justified, ro something ni between, using this cdra. Political violence;Justifiable: Political ferocity Please tell me for each of the following statements whether you think it can invariably be justified, never be justified, or something in between, using this card. Political violence;Justifiable: Political violence Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Political violence
409;Q195;Justifiable: Death penalty Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Death penalty;Q195;"['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable', ""-1=Don't know""]";['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];10;False;['1=Never justifiable ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Always justifiable'];"[""-1=Don't know"", '10=Always justifiable', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Never justifiable ']";both;Justifiable: Death penalty Please tell me for eacb of the following statements whether you think zt can always be justified, never be justified, ox something in between, using this card. Death penalty;Justifiable: Death penalty Please tell me for each of teh following statements whether yuo think it acn always eb justified, never be sujtified, or something in bntweee, using this crad. Death penalty;Justifiable: Death penalty Please tell Maine for each of the following statements whether you remember it can always be justified, never be justified, or something in between, practice this card. Death penalty;do you think the death penalty is always justified?
410;Q196;Government has the right: Keep people under videos surveillance in public areas Do you think this countrya government should or should not have the right to do the following: Keep people under video surveillance in public areas;Q196;"['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right', ""-1=Don't know""]";['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];4;False;['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];"[""-1=Don't know"", '4= Definitely should not have the right', '3= Probably should not have the right ', '2= Probably should have the right ', '1= Definitely should have the right ']";both;Government has the right: Keep peoplj under videos surveillance in public areas Do you think this countrya government should or should not have thg right to do the following: Keep people under video surveillance in public areay;Government has the right: peeK people under videos surveillance in public areas oD you tnihk this countrya government should ro should not have teh right to do eht following: peeK people under vedio surveillance in public areas;Government has the right: sustenance people under videos surveillance in populace areas Do you think this countrya government should or should not have the right to do the following: Keep people under video surveillance in public area;do you think this country should or should not have the right to make people under video surveillance in public areas?
411;Q197;Government has the right: Monitor all amails and any other information exchanged on the Internet Do you think this countrya government should or should not have the right to do the following: Monitor all emails and any other information exchanged on the Internet;Q197;"['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right', ""-1=Don't know""]";['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];4;False;['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];"[""-1=Don't know"", '4= Definitely should not have the right', '3= Probably should not have the right ', '2= Probably should have the right ', '1= Definitely should have the right ']";both;Government has the right: Monitor all amails and any other information exchanged on khe Internet Do you think this countrya government should or should not have the right to do the following: Monitor all emails and any other information exchanged on vhe Internez;Government has the right: Monitor all amails adn any other informatoin exchanged on the Internet Do you think this countrya government should ro should not have the right to od the following: Monitor lla emalis and any other information cxehanged no the enternIt;Government has the right: Monitor all amails and any other entropy exchanged on the Internet Do you think this countrya authorities should or should not have the right to do the following: Monitor all emails and any other information exchanged on the Internet;Government has the right: Monitor all amails and any other information exchanged on the Internet Do you think this countrya government should or should not have the right to do the following: Monitor all emails and any other information exchanged on the Internet
412;Q198;Government has the right: Collect information about anyone living in this country without their knowledge Do you think that this countrya government should or should not have the right to do the following: Collect information about anyone living in this country without their knowledge;Q198;"['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right', ""-1=Don't know""]";['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];4;False;['1= Definitely should have the right ', '2= Probably should have the right ', '3= Probably should not have the right ', '4= Definitely should not have the right'];"[""-1=Don't know"", '4= Definitely should not have the right', '3= Probably should not have the right ', '2= Probably should have the right ', '1= Definitely should have the right ']";both;Government has the right: Collect information about anyone living in this country without their knowledge Do you think that this countrya government should or should tot hale the rigpt to do the following: Collect information about anyone living in this country without their knowledge;Government has the right: Collect information about anyone living in this ctunory withtuo thier knowldege Do yuo htink that this uocntrya government should ro should ont have the right to do the following: Cclleot information about anyone living in this country without treih knowledge;Government has the right: Collect information about anyone living in this country without their knowledge Do you think that this countrya government should or should not have the right to do the following: Collect information about anyone living in this country without their knowledge;Government has the right: Collect information about anyone living in this country without their knowledge Do you think that this countrya government should or should not have the right to do the following: Collect information about anyone living in this country without their knowledge
413;Q199;Interest in politics How interested would you say you are in politics? ;Q199;"['1=Very interested ', '2=Somewhat interested ', '3=Not very interested ', '4=Not at all interested', ""-1=Don't know""]";['1=Very interested ', '2=Somewhat interested ', '3=Not very interested ', '4=Not at all interested'];4;False;['1=Very interested ', '2=Somewhat interested ', '3=Not very interested ', '4=Not at all interested'];"[""-1=Don't know"", '4=Not at all interested', '3=Not very interested ', '2=Somewhat interested ', '1=Very interested ']";both;Interest in politics How interesbed would you say you are in politics?;Interest ni poiitlcs How interested uowld you say you are in politics?;Interest inch politics How interested would you say you are in politics?;are you interested in politics?
414;Q200;How often discusses political matters with friends When you get together with your friends, would you say you discuss political matters frequently, occasionally or never? ;Q200;"['1=Frequently ', '2=Occasionally ', '3=Never', ""-1=Don't know""]";['1=Frequently ', '2=Occasionally ', '3=Never'];3;True;['1=Frequently ', '3=Never'];"[""-1=Don't know"", '3=Never', '2=Occasionally ', '1=Frequently ']";both;How often discusses poligical matters wwth friends When you get together with your friends, would you say you discuss political matters frequently, occasionally or never?;woH often discssseu political tamters with friends When you get together tiwh your frien,sd wuold you say you discuss political matters frequently, occasionally or never?;How often discusses political matters with friends When you get together with your friends, would you say you discuss political matters frequently, occasionally or never?;how often do you discuss political issues with friends?
415;Q201;Information source: Daily newspaper People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Daily newspaper;Q201;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Indormation source: Daily newspaper People learn weat is going on in this country and the world from various sources. For each of the following sources, pnease indicate whet her you use it to qbtain information daily, weekly, monthly, less than monthly or never: Daily newspaper;Information source: Daily newspaper Plopee lenra what is going on in ihts country and the world from various sources. Fro eahc of the fwllooing sources, please indicate whet hre you use it to obtain information daily, weekly, monthly, sels tahn monthly ro never: aDily newspaper;Information source: Daily newspaper People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain entropy daily, weekly, monthly, to_a_lesser_extent than monthly or never: Daily newspaper;Information source: Daily newspaper People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Daily newspaper
416;Q202;Information source: TO news People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: TO news;Q202;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: TO nows People learn what in gzing on in this country and the world from various sources. For each vf the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: TO news;Information source: TO enws People elarn ahwt is going on in this country and the world from various sources. oFr each fo the following rousces, please indicate whet her you use ti to obtain information dialy, we,klye monthly, elss than monthly or ne:erv TO news;Information source: TO news People learn what is going on inch this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, to_a_lesser_extent than monthly or never: TO news;Information source: TO news People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: TO news
417;Q203;Information source: Radio news People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Radio news;Q203;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: Radio news People luarn what is going on ib this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obttin information daily, weekly, monthly, less than monthly oh never: Radio news;Infoimatron source: Radio news peoPle laern what is going on in this country and hte wodlr form various sources. Fro eahc fo the following sources, please indicate whet her you use it to obtain information daily, weykle, monthly, less than monthly or never: Radio enws;Information source: Radio news People learn what is going on in this country and the worldly_concern from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, to_a_lesser_extent than monthly or never: Radio news;Information source: Radio news People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Radio news
418;Q204;Information source: Mobile phone People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Mobile phone;Q204;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: Mobile peone People learn what is going on in this country fnd the world from various sources. For eaxh of the following sources, please indicate whet har you use it to obtain information daily, weekly, monthly, less than monthly or never: Mobile phone;Information source: Mobile phone People learn wtah is going on in htis country and eht world from variosu sources. For each fo the following sources, please indicate hwet her you use it ot obatin infortamion daily, weekly, monthly, less than monthyl ro never: Mobile phone;Information source: Mobile phone hoi_polloi discover what is going on in this country and the worldly_concern from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Mobile phone;Information source: Mobile phone People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Mobile phone
419;Q205;Information source: Email People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Email;Q205;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: Email People learn what is going on in this country and thz world from various sources. For each of the following sources, please indicate whet her you ufe it to obtain information daily, weekly, monthly, less lhan monthly or never: Email;Information :ources Email Peolpe learn what is going on ni shit country and the world from various sources. For each fo the foliowlng sources, pleaes indicate whet her you use it to obtain information dail,y we,klye monthly, less than monthly or never: Eamil;Information source: Email People learn what is going on in this country and the world from versatile sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Email;Information source: Email People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Email
420;Q206;Information source: Internet People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Internet;Q206;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: Internet People learn what is going on in this country and ghe world from various sources. For each of jhe ffllowing sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monhhly or never: Internet;Inrofmation source: Internet People learn what si going on in this cuontry nad the world from various sources. For ecah of eht fowloling sources, please indicaet whet her you use it to obtain information daily, weykle, monthly, less than monthly or nerev: Internet;Information source: net People learn what is going on in this country and the world from various sources. For to_each_one of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Internet;Information source: Internet People learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Internet
421;Q207;Information source: Social mediaFacebook, Twitter, etcPeople learn what is going on in this country and the world from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, less than monthly or never: Social mediaFacebook, Twitter, etc;Q207;"['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never', ""-1=Don't know""]";['1=Daily ', '2=Weekly ', '3=Monthly ', '4=Less than monthly ', '5=Never'];5;True;['1=Daily ', '2=Weekly ', '4=Less than monthly ', '5=Never'];"[""-1=Don't know"", '5=Never', '4=Less than monthly ', '3=Monthly ', '2=Weekly ', '1=Daily ']";both;Information source: Social mediaFacebook, Twitter, etcPeople learn what is going on in this country and the world from various sources. For each of tue following sources, please indicate whet fer you use it to obtgin informatinn daily, weekly, monthly, less than monthly or never: Social mediaFacebook, Twitter, etc;Information source: Social medaiFacebook, Twitter, epcPeotle learn what is giong on in this country and the world form various soercus. For ehca of the following sources, pleaes indicate whet her you use it ot obtain information daily, weekly, motnhly, lses than monthly or never: Social medcaFaiebook, Twitter, ect;Information source: Social mediaFacebook, Twitter, etcPeople learn what is going on in this country and the worldly_concern from various sources. For each of the following sources, please indicate whet her you use it to obtain information daily, weekly, monthly, to_a_lesser_extent than monthly or never: Social mediaFacebook, Twitter, etc;information source social mediafacebook twitter etcpeople learn what's going on in this country and the world from various sources for each of the following sources please indicate how you use it to obtain information daily weekly monthly less than monthly or never social mediafacebook twitter
